ID	Result
norG_1...norG...norG_2	-0.117543709401887
group_1673	0.392883725099331
xerD_3...xerD_2...xerD_4...xerD_1	-0.199105274758872
group_242	-0.121737321575668
group_1366	0.675035352510357
ftsK_3...ftsK_5...ftsK_1...ftsK_2	0.15198970680743
group_2324	0.416916599242858
group_2421	-0.0847331569274309
graS_2...graS_3...graS_1	-0.221023048559119
sasG_2...sasG...sasG_1...pls	0.298001642045606
group_959	-0.154997766099097
group_2161	-0.187906696869143
dinG_2...polC_2...dnaQ...polC_3	0.382024099850304
tatAy	-0.0987381309970049
ebh_3...ebh_1...ebhA...ebhA_2...ebh_2...ebh_4...ebh_5...ebhA_1...ebhA_3...ebh_6...ebh_8	0.450246966766441
fecD_2...fecD_1...feuB_1...feuB_2...yfhA...btuC	-0.178128294032275
sdrE...bbp_1...sdrE_1...sdrD_1...sdrD_2...sdrC_1...sdrC...sdrE_3...sdrD...sdrC_2...bbp...sdrD_3	-0.051536353092516
group_743	-0.125166971202171
group_1307	0.328933732587582
group_343	-0.181224939035206
bceB_1...bceB_2...bceB_4...bceB_3	-0.200496946100977
group_568	-0.16370458839639
group_2328	-0.141056182887398
aroB...aroB_1	-0.216442765314817
smc_2...smc_3	0.468272439943712
group_859	-0.0264822738907802
essC_3...essC_2...essC_1...essC	-0.0820882992895954
cycA_4...cycA_3...cycA_1...cycA_2	-0.202060628123692
group_720	-0.100389190083684
group_2356	0.409564837763574
group_1931	-0.20233466372512
group_456	-0.139464690632305
blaI	0.0994626401870808
group_1083	0.476428587707731
group_1028	0.0233614347905622
group_2321	-0.176196014717416
est_1...est_2...est...est_3	-0.16672051797424
group_981	0.366335350304016
group_1361	-0.0822388481144085
yezG_4...yezG_2...yezG_3...yezG_1...yezG_5...yezG_6...yezG_7...yezG_10...yezG_8	0.140773230395663
sdrM_3...sdrM_2...sdrM_1...sdrM	-0.205327233390189
lpl2_4...lpl2_1...lpl2_6...lpl2_7...lpl2_2...lpl2_5...lpl2_3...lpl2_10...lpl2_11...lpl2_8	-0.00881062277998373
ssbA_3...ssbA_2	0.289421225486302
group_2541	-0.203585773456419
group_1895	0.270716388774456
group_152	-0.143727010272944
group_244	-0.15991226631454
group_316	-0.252292269060449
bglA_1...bglA...bglA_2	-0.128043632857234
rpoE...rpoE_1...rpoE_2	-0.203851116520851
group_358	-0.105058395432529
group_1776	-0.179861711781699
fccB	-0.0934349799231386
group_188	-0.102047243996649
bceB_4...bceB_3...bceB_2...bceB_1	-0.202021188140682
group_226	-0.0542428245224181
dnaC_2...dnaC_1...dnaC_3	0.549916899727588
group_2369	0.283091557671872
group_1105	0.401949456779989
aldC_3...aldC_1...aldC_2	-0.185383173387084
group_670	-0.140483690854666
group_2472	-0.155727080415038
group_1367	0.237875725316653
group_812	-0.0645296878604507
yezG_5...yezG_4...yezG_3...yezG_2...yezG_8...yezG_6...yezG_7...yezG_9...yezG_11	-0.0349925492913136
ricR...ricR_1...ricR_2	-0.101845287166672
fecE...yusV...ykoD_3	-0.202285913075303
gltR_1...yofA...gltR_2	-0.110688627385196
group_1044	0.326963446152164
hsdM_3...hsdM...bcgIA...hsdM_1	0.464246105887676
group_437	-0.172922217830645
group_2297	-0.0920476653280061
group_2662	-0.152052122012986
yfhA...yfhA_1	-0.212529651192357
group_873	0.369446388653776
mta...tipA	-0.195918477492125
group_1993	-0.161576242467874
pspE...glpE_4...glpE_3...glpE_1...tusA...glpE_2	-0.0972411098638881
sraP_2...sraP_1...sraP...sasG...sraP_3	0.199653586442398
cpnA...fabG_2...sdh...bacC_1...baiA1_2	-0.0833980263415895
group_283	-0.186684145184084
group_1683	0.475062641827406
group_2043	-0.0637960817329456
group_453	-0.0376236256153303
ywtF...lytR_3	-0.219050239101666
