"pair","score"
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2speC_2~~~speC_1~~~speC~~~speC_3",3.61983e-23
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2speC_3~~~speC~~~speC_1~~~speC_2",1.95723e-10
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2speC~~~speC_2~~~speC_1~~~tst_2~~~speC_3",-2.48564e-10
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2speC~~~speC_2~~~speH~~~speC_1~~~speC_3~~~tst_2~~~speH_1~~~tst_3",5.56059e-24
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2speH",6.45499e-20
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2speH_2~~~speC_3",1.33742e-16
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2splA~~~splA_2~~~splA_1~~~splB",1.82798e-19
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2splB~~~splB_2~~~splB_1",6.16558e-16
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2splC~~~splB~~~splB_3~~~splB_1~~~splB_2~~~splC_2~~~splC_1~~~splB_4",2.13616e-19
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2splE_1~~~splE_2~~~splF~~~splD_2~~~splE~~~splF_1~~~splD~~~splF_2",3.33739e-09
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2tagE_3~~~gtf1_2~~~tagE_1~~~tagE_4~~~tagE_2",-3.28584e-13
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2tcyC~~~tcyC_2~~~tcyN~~~tcyC_1~~~tcyC_3~~~yxeO",3.04291e-24
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2tcyN~~~tcyC_1~~~tcyC_2~~~tcyC_3",-1.41841e-22
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2tipA~~~mta~~~mta_1",9.12118e-18
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2traP",6.30526e-18
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2trpC",-3.42282e-12
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2trpC~~~trpC_1~~~trpC_2",1.81624e-10
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2trpD2~~~trpD_2~~~trpD~~~trpD_1",6.90967e-11
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2trpD2~~~trpD~~~trpD_2~~~trpD_1",-3.42282e-12
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2tsaC~~~ywlC_2",7.47595e-09
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2tst_2~~~tst~~~tst_1~~~tst_3",1.33726e-23
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2wbgU~~~galE~~~galE1",1.52624e-08
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2wbgU~~~galE~~~galE1~~~wbgU_1~~~fcl~~~wbgU_2",-1.46523e-09
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2xerD_3~~~xerD_2~~~xerD_4~~~xerD_1",2.12223e-24
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2yceI",-3.20123e-09
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2yceI~~~yceI_2",1.54576e-08
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2ydaG~~~ydaG_2",4.00218e-11
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2yezG_4~~~yezG_2~~~yezG_3~~~yezG_1~~~yezG_5~~~yezG_6~~~yezG_7~~~yezG_10~~~yezG_8",2.97699e-13
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2yezG_6~~~yezG_4~~~yezG_7~~~yezG_3~~~yezG_1~~~yezG_2~~~yezG_5~~~yezG_8",1.30798e-09
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2yfiZ_2",9.36781e-22
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2ykoC_2~~~ykoC_1~~~ykoC~~~ecfT_1~~~ecfT_2",5.2966e-12
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2ykoD_2~~~ecfA3~~~ecfA1_1~~~ykoD_1~~~ecfA1_2~~~ykoD_3",4.26529e-12
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2ykuT~~~ykuT_2",6.23043e-09
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2ywtF~~~lytR_2~~~lytR_3",2.80553e-24
"cycA_4~~~cycA_3~~~cycA_1~~~cycA_2zipA",6.87669e-21
"cysG~~~cobM~~~nasF~~~nasE~~~sumTdesK~~~desK_2~~~uhpB",1.0766e-10
"cysG~~~cobM~~~nasF~~~nasE~~~sumTentA_2~~~entA_3~~~entE~~~entA_4~~~entA_5~~~speH_1",3.93921e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTentA_5~~~entA_2~~~entA_1~~~entC3~~~entB~~~entA_3~~~entA_4~~~entC1~~~entE~~~entD_3~~~entE_2~~~entA_6~~~entC2~~~entC1_2~~~entC1_1",5.02578e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTentB",1.29403e-17
"cysG~~~cobM~~~nasF~~~nasE~~~sumTentD_2~~~entE_2~~~entA_3~~~entD~~~entD_1~~~entA_2~~~entA_4~~~entC2~~~entA_5~~~entD_3",6.7741e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTentD_2~~~entE~~~entD~~~entD_1~~~entD_3",4.73851e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTentG_1~~~entG~~~entG_2",4.73851e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTentS",6.27702e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTest_1~~~est_2~~~est~~~est_3",2.18908e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumTfda",3.73699e-13
"cysG~~~cobM~~~nasF~~~nasE~~~sumTfetA_2~~~fetA_1~~~fetA~~~mlaF",1.47825e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1028",1.82326e-19
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1062",-5.1527e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1106",5.51454e-19
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1204",5.34241e-18
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1231",6.63979e-10
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_124",1.15829e-12
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_127",3.33045e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1270",6.46272e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1325",4.29115e-15
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1338",2.27721e-12
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1361",4.67866e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1383",6.60361e-10
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1409",6.74807e-12
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_157",1.78978e-20
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1582",1.42107e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1648",-2.7647e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1660",5.84399e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1764",1.05206e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1769",1.11214e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1773",1.56602e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1841",9.64205e-10
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_185",3.0567e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1882",7.73085e-13
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1884",1.04174e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1940",2.22078e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1978",1.06682e-14
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1984",3.27566e-18
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_1996",7.73085e-13
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_2043",3.40558e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_2089",5.0555e-22
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_2205",7.73085e-13
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_2238",4.5358e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_2262",-7.66501e-17
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_2295",3.62545e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_2327",2.27939e-13
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_2342",1.97254e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_240",4.81331e-13
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_2412",2.89946e-10
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_2431",1.85784e-20
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_2432",4.46287e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_247",1.05206e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_2531",2.17295e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_2539",1.4681e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_2550",6.91729e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_256",2.43387e-25
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_2563",7.50863e-17
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_2662",2.58146e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_271",2.57445e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_325",1.46264e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_339",4.07682e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_376",1.6374e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_416",4.08646e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_429",1.28563e-18
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_442",1.31208e-13
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_443",3.22632e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_471",6.82184e-12
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_492",3.19744e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_511",2.79583e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_518",7.73085e-13
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_548",5.90997e-14
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_564",3.10436e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_611",2.31885e-14
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_665",1.84758e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_709",3.4321e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_813",4.87538e-18
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_821",2.89673e-13
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_839",1.3819e-28
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_867",2.09973e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_874",2.04328e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_959",9.98842e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumTgroup_974",5.83241e-10
"cysG~~~cobM~~~nasF~~~nasE~~~sumThin_1~~~hin_2~~~hin~~~hin_3~~~hin_4",1.76119e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumThin_1~~~tnpR~~~hin_5~~~hin_2~~~hin_3~~~hin_4",1.24813e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumThsdR~~~hsdR_2~~~hsdR_1~~~mecR1_1~~~mecR1~~~mecR1_2",1.71099e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTkanE",1.59081e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTleuD~~~leuD_1~~~leuD_2",6.24585e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTlpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2~~~lpl2_2~~~lpl2_10~~~lpl2_5~~~lpl2_4~~~lpl2_3",3.56144e-19
"cysG~~~cobM~~~nasF~~~nasE~~~sumTlpl2_2~~~lpl2_1~~~lpl2_3~~~lpl2",6.33114e-12
"cysG~~~cobM~~~nasF~~~nasE~~~sumTlpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9",7.8842e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumTmacB~~~macB_2~~~macB_1",4.81331e-13
"cysG~~~cobM~~~nasF~~~nasE~~~sumTmpr~~~gseA",2.32703e-18
"cysG~~~cobM~~~nasF~~~nasE~~~sumTnatA_1~~~rbsA~~~natA_4~~~opuBA_1~~~natA_2",7.73085e-13
"cysG~~~cobM~~~nasF~~~nasE~~~sumTnatA_3",2.75631e-13
"cysG~~~cobM~~~nasF~~~nasE~~~sumTpcp~~~pcp_1~~~pcp_2",4.47062e-10
"cysG~~~cobM~~~nasF~~~nasE~~~sumTprtR~~~lexA_1~~~lexA_2",8.30324e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumTsarT~~~sarT_1",1.97254e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumTsarU~~~sarU_1~~~sarU_2",3.18006e-09
"cysG~~~cobM~~~nasF~~~nasE~~~sumTsdrC~~~sdrD_2~~~sdrD~~~sdrC_1~~~sdrC_2~~~sdrE_2",4.22583e-14
"cysG~~~cobM~~~nasF~~~nasE~~~sumTspeC_3~~~speC~~~speC_1~~~speC_2",1.045e-07
"cysG~~~cobM~~~nasF~~~nasE~~~sumTtatAy",3.30746e-28
"cysG~~~cobM~~~nasF~~~nasE~~~sumTtrpA~~~trpA_1~~~trpA_2",7.47046e-12
"cysG~~~cobM~~~nasF~~~nasE~~~sumTtrpG_1~~~trpG_3~~~trpG_2~~~pabA",9.20109e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTtst_1~~~tst_2~~~tst_3",4.59126e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTvatD",2.57445e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTwbgU~~~galE~~~galE1",8.72952e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTydaG~~~ydaG_2",3.08528e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTyecD~~~yecD_1~~~yecD_2",1.70548e-08
"cysG~~~cobM~~~nasF~~~nasE~~~sumTyhfT_1~~~yhfT~~~menE_1~~~menE~~~menE_2~~~yhfT_2",7.0196e-11
"cysG~~~cobM~~~nasF~~~nasE~~~sumTyknY~~~yknY_1~~~yknY_2~~~macB_1",4.81331e-13
"dck_2~~~dck~~~dck_1dck~~~dck_1~~~dck_2",-2.03898e-14
"dck_2~~~dck~~~dck_1fcl",-7.11671e-13
"dck_2~~~dck~~~dck_1group_2025",-1.73354e-11
"dck_2~~~dck~~~dck_1group_2110",-7.11671e-13
"dck_2~~~dck~~~dck_1group_2467",-3.14151e-10
"dck~~~dck_1~~~dck_2fcl",2.74882e-12
"dck~~~dck_1~~~dck_2group_1115",-4.40913e-09
"dck~~~dck_1~~~dck_2group_1962",4.14292e-08
"dck~~~dck_1~~~dck_2group_2025",4.94856e-11
"dck~~~dck_1~~~dck_2group_2038",-4.40913e-09
"dck~~~dck_1~~~dck_2group_2110",6.14356e-11
"dck~~~dck_1~~~dck_2group_2124",4.43161e-08
"dck~~~dck_1~~~dck_2group_2189",-1.10176e-09
"dck~~~dck_1~~~dck_2group_2467",5.4196e-10
"dck~~~dck_1~~~dck_2rpoE~~~rpoE_1~~~rpoE_2",2.60792e-08
"dck~~~dck_1~~~dck_2rpoE~~~rpoE_2~~~rpoE_1",-4.2303e-10
"desK~~~desK_1~~~desK_2~~~uhpBdesR~~~cheB~~~desR_2~~~desR_1",1.73731e-08
"desK~~~desK_1~~~desK_2~~~uhpBgroup_946",-4.40913e-09
"desK~~~desK_1~~~desK_2~~~uhpBgroup_98",-1.72049e-09
"desK~~~desK_1~~~desK_2~~~uhpBgroup_987",-4.40913e-09
"desK~~~desK_1~~~desK_2~~~uhpBlpl2_3~~~lpl2_4~~~lpl2_7",-1.73354e-11
"desK~~~desK_2~~~uhpBdus~~~dus_1~~~dus_2",6.85114e-09
"desK~~~desK_2~~~uhpBemp~~~ssp~~~ssp_2~~~ssp_1~~~emp_1~~~emp_2",3.26201e-11
"desK~~~desK_2~~~uhpBemrY~~~emrB_2~~~emrB_1~~~emrY_2~~~ribZ~~~emrY_1~~~qacA~~~hsrA~~~emrB_3",5.62671e-11
"desK~~~desK_2~~~uhpBest_1~~~est_2~~~est~~~est_3",2.77676e-20
"desK~~~desK_2~~~uhpBest_2~~~est_1",-5.57694e-20
"desK~~~desK_2~~~uhpBfbp",-1.07905e-12
"desK~~~desK_2~~~uhpBfccB",3.30344e-08
"desK~~~desK_2~~~uhpBfda",6.18417e-20
"desK~~~desK_2~~~uhpBfda~~~fda_1",-7.18503e-19
"desK~~~desK_2~~~uhpBfetA_2~~~fetA_1~~~fetA~~~mlaF",7.90192e-10
"desK~~~desK_2~~~uhpBfhuD_2~~~yfmC_3~~~fhuD_3~~~yfmC_4~~~fhuD_1~~~yfmC_2",4.94302e-12
"desK~~~desK_2~~~uhpBfib_2~~~fib_1",1.84027e-08
"desK~~~desK_2~~~uhpBftsE~~~fetA~~~fetA_2~~~fetA_1",-2.22628e-16
"desK~~~desK_2~~~uhpBglpE_1~~~glpE_2~~~gloC~~~glpE_3~~~gloC_2~~~gloB_2~~~gloB_1~~~glpE_4~~~gloC_1~~~moeZ_3",3.30344e-08
"desK~~~desK_2~~~uhpBgroup_1033",6.89358e-08
"desK~~~desK_2~~~uhpBgroup_1169",-6.62951e-13
"desK~~~desK_2~~~uhpBgroup_1180",-1.13715e-11
"desK~~~desK_2~~~uhpBgroup_1231",1.48203e-08
"desK~~~desK_2~~~uhpBgroup_1242",-9.26653e-19
"desK~~~desK_2~~~uhpBgroup_1244",5.36206e-08
"desK~~~desK_2~~~uhpBgroup_1245",2.25443e-08
"desK~~~desK_2~~~uhpBgroup_1285",1.10583e-09
"desK~~~desK_2~~~uhpBgroup_1290",4.45716e-08
"desK~~~desK_2~~~uhpBgroup_1324",-3.6225e-17
"desK~~~desK_2~~~uhpBgroup_143",-7.49105e-12
"desK~~~desK_2~~~uhpBgroup_152",-4.04725e-12
"desK~~~desK_2~~~uhpBgroup_157",4.36232e-09
"desK~~~desK_2~~~uhpBgroup_1582",2.93581e-19
"desK~~~desK_2~~~uhpBgroup_1583",-6.96066e-09
"desK~~~desK_2~~~uhpBgroup_1694",-2.22628e-16
"desK~~~desK_2~~~uhpBgroup_171",-8.70873e-10
"desK~~~desK_2~~~uhpBgroup_1845",-4.7213e-11
"desK~~~desK_2~~~uhpBgroup_188",3.14669e-13
"desK~~~desK_2~~~uhpBgroup_1908",-1.35138e-10
"desK~~~desK_2~~~uhpBgroup_1962",4.02634e-13
"desK~~~desK_2~~~uhpBgroup_1998",9.8321e-13
"desK~~~desK_2~~~uhpBgroup_2067",7.38408e-15
"desK~~~desK_2~~~uhpBgroup_2089",9.32049e-08
"desK~~~desK_2~~~uhpBgroup_2124",8.00018e-12
"desK~~~desK_2~~~uhpBgroup_2163",2.89645e-08
"desK~~~desK_2~~~uhpBgroup_218",3.74011e-13
"desK~~~desK_2~~~uhpBgroup_2238",1.16034e-08
"desK~~~desK_2~~~uhpBgroup_2241",-4.26771e-11
"desK~~~desK_2~~~uhpBgroup_2269",3.04894e-08
"desK~~~desK_2~~~uhpBgroup_2284",1.24801e-09
"desK~~~desK_2~~~uhpBgroup_2342",8.71559e-19
"desK~~~desK_2~~~uhpBgroup_2366",3.64221e-11
"desK~~~desK_2~~~uhpBgroup_2396",9.57543e-13
"desK~~~desK_2~~~uhpBgroup_2432",7.3629e-14
"desK~~~desK_2~~~uhpBgroup_244",-1.6525e-10
"desK~~~desK_2~~~uhpBgroup_2519",1.42583e-13
"desK~~~desK_2~~~uhpBgroup_2539",6.0041e-12
"desK~~~desK_2~~~uhpBgroup_256",4.01475e-09
"desK~~~desK_2~~~uhpBgroup_2563",3.73071e-17
"desK~~~desK_2~~~uhpBgroup_2569",1.14337e-11
"desK~~~desK_2~~~uhpBgroup_2600",4.86877e-16
"desK~~~desK_2~~~uhpBgroup_2662",2.01757e-13
"desK~~~desK_2~~~uhpBgroup_300",-1.65553e-14
"desK~~~desK_2~~~uhpBgroup_332",9.27372e-11
"desK~~~desK_2~~~uhpBgroup_333",-2.43513e-11
"desK~~~desK_2~~~uhpBgroup_343",-1.52233e-11
"desK~~~desK_2~~~uhpBgroup_376",5.01229e-08
"desK~~~desK_2~~~uhpBgroup_416",2.40629e-08
"desK~~~desK_2~~~uhpBgroup_429",1.67325e-10
"desK~~~desK_2~~~uhpBgroup_437",1.14337e-11
"desK~~~desK_2~~~uhpBgroup_440",4.97551e-08
"desK~~~desK_2~~~uhpBgroup_446",5.94572e-08
"desK~~~desK_2~~~uhpBgroup_493",6.02673e-08
"desK~~~desK_2~~~uhpBgroup_526",2.60451e-11
"desK~~~desK_2~~~uhpBgroup_567",-6.62951e-13
"desK~~~desK_2~~~uhpBgroup_568",2.38056e-12
"desK~~~desK_2~~~uhpBgroup_593",1.18966e-11
"desK~~~desK_2~~~uhpBgroup_628",1.18319e-12
"desK~~~desK_2~~~uhpBgroup_791",8.33725e-11
"desK~~~desK_2~~~uhpBgroup_812",1.08578e-13
"desK~~~desK_2~~~uhpBgroup_830",1.0073e-08
"desK~~~desK_2~~~uhpBgroup_839",7.62248e-08
"desK~~~desK_2~~~uhpBgroup_865",8.6125e-09
"desK~~~desK_2~~~uhpBgroup_920",-2.22628e-16
"desK~~~desK_2~~~uhpBgroup_959",5.39238e-19
"desK~~~desK_2~~~uhpBhlgB~~~lukF~~~hlgB_2~~~hlgB_1",2.07596e-11
"desK~~~desK_2~~~uhpBleuD~~~leuD_1~~~leuD_2",1.732e-10
"desK~~~desK_2~~~uhpBlpl2_1~~~lpl2_2~~~lpl2_5~~~lpl2_4~~~lpl2_7~~~lpl2_6~~~lpl2_10~~~lpl2_3~~~lpl2",8.9077e-08
"desK~~~desK_2~~~uhpBlpl2_2~~~lpl2_1~~~lpl2_3~~~lpl2",6.52786e-13
"desK~~~desK_2~~~uhpBmleS_2~~~mleS~~~mleS_1",-1.89527e-14
"desK~~~desK_2~~~uhpBmnhD1_2~~~mrpD~~~mnhD1_1~~~mnhD1_3",2.96497e-13
"desK~~~desK_2~~~uhpBmrpA~~~mrpA_1~~~mrpA_2~~~mnhA1_2~~~mnhA1_1",2.60451e-11
"desK~~~desK_2~~~uhpBmrpB~~~mrpB_2~~~mrpB_1",8.22253e-13
"desK~~~desK_2~~~uhpBmurJ_1~~~murJ_2~~~murJ",2.21223e-11
"desK~~~desK_2~~~uhpBmvaA_1~~~mvaA~~~mvaA_2",-3.84049e-10
"desK~~~desK_2~~~uhpBmvaA~~~mvaA_1~~~mvaA_2",8.74781e-12
"desK~~~desK_2~~~uhpBnarX",-7.25667e-16
"desK~~~desK_2~~~uhpBnarX~~~narX_2",1.52624e-15
"desK~~~desK_2~~~uhpBnhoA",-6.37195e-09
"desK~~~desK_2~~~uhpBnirC",-2.22628e-16
"desK~~~desK_2~~~uhpBnirC~~~nirC_2",3.12957e-16
"desK~~~desK_2~~~uhpBpcp~~~pcp_1~~~pcp_2",3.53479e-14
"desK~~~desK_2~~~uhpBpspE~~~glpE_4~~~glpE_3~~~glpE_1~~~tusA~~~glpE_2",3.30344e-08
"desK~~~desK_2~~~uhpBptsG_1~~~ptsG_3~~~glcB_1~~~ptsG_2~~~bglF",1.52531e-09
"desK~~~desK_2~~~uhpBrelJ",4.36122e-14
"desK~~~desK_2~~~uhpBricR~~~ricR_1~~~ricR_2",3.30344e-08
"desK~~~desK_2~~~uhpBrnhA~~~rnhA_2",2.70565e-12
"desK~~~desK_2~~~uhpBsarT~~~sarT_1",8.5854e-16
"desK~~~desK_2~~~uhpBsarU~~~sarU_1~~~sarU_2",6.89537e-16
"desK~~~desK_2~~~uhpBsasG_2~~~sasG~~~sasG_1~~~pls",6.13518e-11
"desK~~~desK_2~~~uhpBsasG~~~sasG_2~~~sasG_1",1.42414e-08
"desK~~~desK_2~~~uhpBsdrD~~~sdrD_1~~~clfB_1~~~clfB_2~~~sdrC_2~~~bbp~~~sdrC_1~~~sdrD_2~~~sdrD_3~~~sdrE~~~sdrE_2~~~clfB~~~sdrE_1~~~clfA",2.34899e-11
"desK~~~desK_2~~~uhpBsdrE~~~bbp_1~~~sdrE_1~~~sdrD_1~~~sdrD_2~~~sdrC_1~~~sdrC~~~sdrE_3~~~sdrD~~~sdrC_2~~~bbp~~~sdrD_3",-1.43396e-09
"desK~~~desK_2~~~uhpBspeH_2~~~speC_3",1.6521e-09
"desK~~~desK_2~~~uhpBsplB~~~splB_2~~~splB_1",2.34073e-14
"desK~~~desK_2~~~uhpBsplC~~~splB~~~splB_3~~~splB_1~~~splB_2~~~splC_2~~~splC_1~~~splB_4",5.24834e-08
"desK~~~desK_2~~~uhpBssuB~~~ytrB_2~~~znuC_2~~~drrA~~~natA_3~~~fbpC2",5.56321e-10
"desK~~~desK_2~~~uhpBtatAy",4.76488e-11
"desK~~~desK_2~~~uhpBtipA~~~mta~~~mta_1",2.18511e-10
"desK~~~desK_2~~~uhpBtraP",3.12957e-16
"desK~~~desK_2~~~uhpBtrpA~~~trpA_1~~~trpA_2",3.62566e-21
"desK~~~desK_2~~~uhpBtrpC~~~trpC_1~~~trpC_2",2.21223e-11
"desK~~~desK_2~~~uhpBtrpD2~~~trpD_2~~~trpD~~~trpD_1",8.00018e-12
"desK~~~desK_2~~~uhpBtrpF~~~trpF_1~~~trpF_2",5.31048e-08
"desK~~~desK_2~~~uhpBtrpG_1~~~trpG_3~~~trpG_2~~~pabA",9.91987e-23
"desK~~~desK_2~~~uhpBtst_1~~~tst_2~~~tst_3",3.74201e-12
"desK~~~desK_2~~~uhpBtst_3~~~tst_2~~~tst_1~~~tst_5",-1.20725e-09
"desK~~~desK_2~~~uhpBwbgU~~~galE~~~galE1",2.46805e-10
"desK~~~desK_2~~~uhpByceI~~~yceI_2",6.93621e-09
"desK~~~desK_2~~~uhpBydaG~~~ydaG_1~~~ydaG_2",-2.35565e-09
"desK~~~desK_2~~~uhpBydaG~~~ydaG_2",1.28191e-10
"desK~~~desK_2~~~uhpByecD",1.90343e-09
"desK~~~desK_2~~~uhpByecD~~~yecD_1~~~yecD_2",1.9991e-11
"desK~~~desK_2~~~uhpByfiZ_2",1.51378e-08
"desK~~~desK_2~~~uhpByhfT_1~~~yhfT~~~menE_1~~~menE~~~menE_2~~~yhfT_2",1.35507e-22
"desK~~~desK_2~~~uhpByhfT~~~menE_2~~~yhfT_2~~~yhfT_1",-3.64921e-24
"desK~~~desK_2~~~uhpBykuT~~~ykuT_2",9.57746e-09
"desK~~~desK_2~~~uhpBywnA",-9.66604e-11
"desK~~~desK_2~~~uhpByydI_2~~~yydI~~~yydI_1",9.44161e-08
