Source	Target	weight
group_162	group_526	1.01485e-12
group_162	group_593	4.1075e-12
group_162	murJ_1~~~murJ_2~~~murJ	1.01485e-12
group_162	trpC~~~trpC_1~~~trpC_2	1.01485e-12
group_162	trpD2~~~trpD_2~~~trpD~~~trpD_1	4.1075e-12
group_162	mrpB~~~mrpB_2~~~mrpB_1	4.1075e-12
group_162	mnhD1_2~~~mrpD~~~mnhD1_1~~~mnhD1_3	1.53365e-11
group_162	group_628	5.29926e-10
group_162	yceI~~~yceI_2	3.50595e-09
group_162	group_830	3.50595e-09
group_162	relJ	4.22385e-09
group_162	wbgU~~~galE~~~galE1	4.22385e-09
group_162	group_670	1.5974e-12
group_162	group_1636	7.15708e-11
group_162	group_2264	6.60261e-10
group_162	ykoD_2~~~ecfA3~~~ecfA1_1~~~ykoD_1~~~ecfA1_2~~~ykoD_3	9.26254e-11
group_162	ykoC_2~~~ykoC_1~~~ykoC~~~ecfT_1~~~ecfT_2	9.26254e-11
group_162	group_2276	9.26254e-11
group_162	speH	2.2574e-19
group_162	splE_1~~~splE_2~~~splF~~~splD_2~~~splE~~~splF_1~~~splD~~~splF_2	6.60261e-10
group_162	sdrM~~~sdrM_3~~~sdrM_1~~~sdrM_2	2.24655e-23
group_162	group_737	3.43856e-13
group_162	group_755	1.92188e-18
group_162	group_773	6.5619e-21
group_162	splA~~~splA_2~~~splA_1~~~splB	1.10085e-14
group_1627	ykuT_1~~~ykuT	2.16712e-09
group_1627	group_2412	1.71885e-13
group_1627	group_548	7.37744e-11
group_1627	mpr~~~gseA	9.22145e-10
group_163	group_2295	7.67413e-09
group_163	group_2496	1.17021e-11
group_1636	narX	5.1527e-09
group_1636	group_333	5.1527e-09
group_1636	group_1908	2.16868e-09
group_1636	group_920	3.45893e-10
group_1636	nirC	3.45893e-10
group_1636	group_1694	3.45893e-10
group_1636	mleS_2~~~mleS~~~mleS_1	4.72499e-11
group_1636	group_2473	3.10834e-12
group_1636	nreB_1~~~nreB_2~~~nreB	1.72868e-09
group_1636	group_732	4.52976e-09
group_1636	group_2241	5.04312e-13
group_1636	nasE~~~nasF~~~sumT	1.72868e-09
group_1636	tcyN~~~tcyC_1~~~tcyC_2~~~tcyC_3	2.1815e-10
group_1636	group_475	2.1815e-10
group_1636	group_878	2.1815e-10
group_1636	group_1904	2.7647e-11
group_1636	group_680	7.15708e-11
group_1636	group_906	7.15708e-11
group_1636	group_1990	7.15708e-11
group_1636	hlgA_2~~~hlgC~~~lukS~~~hlgA	1.72868e-09
group_1636	xerD_3~~~xerD_2	7.15708e-11
group_1636	group_1931	7.15708e-11
group_1636	sdrM_3~~~sdrM_2~~~sdrM_1~~~sdrM	7.15708e-11
group_1636	mta~~~tipA	7.15708e-11
group_1636	ywtF~~~lytR_3	7.15708e-11
group_1636	sepA_2~~~sepA	7.15708e-11
group_1636	pbpX_3~~~pbpX_1~~~pbpX_2	7.15708e-11
group_1636	sigS_2~~~sigS~~~sigS_1	7.15708e-11
group_1636	group_2085	6.13302e-15
group_1636	group_331	2.18585e-19
group_1636	rnhA	1.72929e-12
group_1636	tagE_3~~~gtf1_2~~~tagE_1~~~tagE_4~~~tagE_2	2.01729e-14
group_1636	group_2524	2.01729e-14
group_1636	speC~~~speC_2~~~speC_1~~~tst_2~~~speC_3	3.24014e-11
group_1643	group_2124	3.30532e-17
group_1643	group_1962	9.71247e-13
group_1643	yecD~~~yecD_1~~~yecD_2	1.1262e-10
group_1648	group_2412	2.55802e-13
group_1648	tatAy	8.77583e-10
group_1648	mpr~~~gseA	1.88518e-10
group_1648	group_2431	6.80611e-09
group_1648	group_839	4.69628e-12
group_1648	group_247	8.77583e-10
group_1648	group_256	1.35687e-10
group_1648	group_813	6.30802e-10
group_1662	tst_1~~~tst_2~~~tst_3	4.76227e-12
group_1662	group_865	5.57639e-13
group_1663	group_2465	1.16824e-10
group_1663	group_225	6.57127e-09
group_1663	group_720	3.15073e-09
group_1663	group_414	5.57954e-10
group_1668	nirC~~~nirC_2	3.68615e-10
group_1668	traP	3.68615e-10
group_1668	group_2600	5.395e-09
group_1668	group_429	2.16868e-09
group_1668	group_568	4.75632e-11
group_1668	group_812	4.75632e-11
group_1668	splB~~~splB_2~~~splB_1	7.15014e-10
group_1668	narX~~~narX_2	3.13644e-10
group_1668	group_2187	3.68615e-10
group_1668	group_1998	4.14385e-09
group_1668	ricR~~~ricR_1~~~ricR_2	7.15014e-10
group_1668	pspE~~~glpE_4~~~glpE_3~~~glpE_1~~~tusA~~~glpE_2	2.60688e-10
group_1668	group_352	7.62953e-09
group_1668	ydaG~~~ydaG_2	1.8881e-16
group_1668	group_1841	2.2355e-13
group_1668	lpl2_4~~~lpl2_2~~~lpl2_3~~~lpl2_6~~~lpl2_5~~~lpl2_8~~~lpl2_9	1.42722e-17
group_1668	group_443	6.60261e-10
group_1668	group_2550	4.93468e-10
group_1668	macB~~~macB_2~~~macB_1	3.42282e-12
group_1668	group_1769	2.72425e-14
group_1668	group_2205	3.42282e-12
group_1668	group_1996	3.42282e-12
group_1668	group_1882	3.42282e-12
group_1668	yknY~~~yknY_1~~~yknY_2~~~macB_1	3.42282e-12
group_1668	group_518	3.42282e-12
group_1668	natA_1~~~rbsA~~~natA_4~~~opuBA_1~~~natA_2	3.42282e-12
group_1668	group_240	3.42282e-12
group_1668	natA_3	3.11022e-11
group_1670	narX	4.27066e-12
group_1670	group_333	4.27066e-12
group_1670	group_1908	3.0739e-11
group_1670	group_920	3.104e-12
group_1670	nirC	3.104e-12
group_1670	group_1694	3.104e-12
group_1670	mleS_2~~~mleS~~~mleS_1	6.52646e-15
group_1670	tst_3~~~tst_1	4.23427e-09
group_1670	group_405	3.49281e-12
group_1670	isaB_2~~~isaB_3~~~isaB~~~isaB_1	1.2722e-17
group_1670	group_954	1.1161e-15
group_1670	group_1789	1.2722e-17
group_1670	group_2473	7.11297e-22
group_1670	nreB_1~~~nreB_2~~~nreB	7.11297e-22
group_1670	group_732	8.44657e-21
group_1670	nasE~~~nasF~~~sumT	2.31471e-19
group_1670	tcyN~~~tcyC_1~~~tcyC_2~~~tcyC_3	2.10396e-21
group_1670	hlgA_2~~~hlgC~~~lukS~~~hlgA	2.31471e-19
group_1670	group_1776	1.43981e-12
group_1670	group_331	2.9286e-10
group_1670	rnhA	2.0283e-12
group_1670	group_171	2.50166e-09
group_1670	tagE_3~~~gtf1_2~~~tagE_1~~~tagE_4~~~tagE_2	1.16169e-12
group_1670	group_2524	1.16169e-12
group_1670	speC~~~speC_2~~~speC_1~~~tst_2~~~speC_3	6.30802e-10
group_1670	wbgU~~~galE~~~galE1~~~wbgU_1~~~fcl~~~wbgU_2	3.85772e-09
group_1670	yceI	7.91965e-09
group_1670	group_1803	7.91965e-09
group_1670	pcp_2~~~pcp	7.91965e-09
group_1670	speC_1~~~speC_3	4.38075e-10
group_1670	group_2594	4.38075e-10
group_1670	mrpB_2~~~mrpB	1.0729e-11
group_1670	group_756	1.76104e-11
group_1694	ssuB~~~ytrB_2~~~znuC_2~~~drrA~~~natA_3~~~fbpC2	5.73212e-09
group_1694	relJ	1.32228e-09
group_1694	group_565	1.45352e-09
group_1694	group_959	9.25898e-14
group_1694	rpoE~~~rpoE_1~~~rpoE_2	1.59738e-09
group_1694	pcp~~~pcp_1~~~pcp_2	3.62071e-09
group_1694	group_2264	4.77342e-09
group_1694	ykoD_2~~~ecfA3~~~ecfA1_1~~~ykoD_1~~~ecfA1_2~~~ykoD_3	1.2026e-09
group_1694	ykoC_2~~~ykoC_1~~~ykoC~~~ecfT_1~~~ecfT_2	1.2026e-09
group_1694	trpG_1~~~trpG_3~~~trpG_2~~~pabA	2.99452e-18
group_1694	group_2276	1.2026e-09
group_1694	leuA_1~~~leuA_2~~~leuA_3	2.84332e-10
group_1694	yhfT_1~~~yhfT~~~menE_1~~~menE~~~menE_2~~~yhfT_2	2.99452e-18
group_1694	tsaC~~~ywlC_2	6.29352e-11
group_1694	speH	1.32228e-09
group_1694	sarU~~~sarU_1~~~sarU_2	3.00766e-09
group_1694	group_2342	2.24579e-12
group_1694	trpA~~~trpA_1~~~trpA_2	1.96622e-16
group_1694	sdrM~~~sdrM_3~~~sdrM_1~~~sdrM_2	1.77888e-11
group_1694	sepA~~~sepA_2	3.45586e-12
group_1694	ywtF~~~lytR_2~~~lytR_3	3.45586e-12
group_1694	tst_2~~~tst~~~tst_1~~~tst_3	6.96493e-11
group_1694	xerD_3~~~xerD_2~~~xerD_4~~~xerD_1	1.60297e-11
group_1694	group_2541	1.60297e-11
group_1694	group_283	6.96493e-11
group_1694	skfC	1.60297e-11
group_1694	sigS~~~sigS_2	6.96493e-11
group_1694	group_769	1.60297e-11
group_1694	pbpX_1~~~pbpX_2~~~pbpX_3	1.60297e-11
group_1694	speC~~~speC_2~~~speH~~~speC_1~~~speC_3~~~tst_2~~~speH_1~~~tst_3	1.60297e-11
group_1694	group_663	2.84332e-10
group_1694	group_755	1.60297e-11
group_1694	group_749	1.4441e-11
group_1694	group_773	3.13644e-10
group_1694	lukS~~~hlgC~~~hlgC_1~~~hlgA_2~~~hlgC_2	1.09348e-09
group_1694	tcyC~~~tcyC_2~~~tcyN~~~tcyC_1~~~tcyC_3~~~yxeO	6.96493e-11
group_1694	speC_2~~~speC_1~~~speC~~~speC_3	6.29352e-11
group_1694	nreB~~~nreB_1~~~nreB_2	2.78727e-12
group_1694	group_2269	1.17116e-11
group_1694	yfiZ_2	8.26012e-14
group_1694	lukDv~~~lukDv_1~~~lukDv_2~~~lukDv_3	5.68542e-11
group_1694	lukEv~~~hlgA_1~~~lukEv_2~~~lukEv_3~~~lukEv_1~~~lukE	5.68542e-11
group_1694	splA~~~splA_2~~~splA_1~~~splB	9.94011e-10
group_1694	group_437	2.744e-19
group_1694	group_2569	2.744e-19
group_1694	splC~~~splB~~~splB_3~~~splB_1~~~splB_2~~~splC_2~~~splC_1~~~splB_4	5.13479e-11
group_1694	group_2519	8.97167e-23
group_1694	scn_2~~~scn_1~~~scn_3	8.20783e-10
group_1694	tipA~~~mta~~~mta_1	1.74124e-17
group_1694	group_2600	1.41819e-25
group_1694	rnhA~~~rnhA_2	1.77388e-18
group_1694	speH_2~~~speC_3	2.02274e-18
group_1694	group_568	1.19328e-16
group_1694	group_188	1.19328e-16
group_1694	group_812	1.27225e-20
group_1694	group_446	6.20957e-12
group_1694	group_1998	1.19458e-18
group_1694	group_791	3.6342e-12
group_1694	yezG_6~~~yezG_4~~~yezG_7~~~yezG_3~~~yezG_1~~~yezG_2~~~yezG_5~~~yezG_8	1.48289e-11
group_1694	ydaG~~~ydaG_2	3.26246e-12
group_1703	group_2290	3.54183e-11
group_1703	group_2297	3.37634e-10
group_171	tyrB~~~aspC~~~dapL	3.02921e-09
group_171	hlgB~~~lukF~~~hlgB_2~~~hlgB_1	3.15032e-11
group_171	mrpA~~~mrpA_1~~~mrpA_2~~~mnhA1_2~~~mnhA1_1	3.15032e-11
group_171	group_526	3.15032e-11
group_171	group_593	3.81194e-12
group_171	murJ_1~~~murJ_2~~~murJ	9.1373e-13
group_171	trpC~~~trpC_1~~~trpC_2	9.1373e-13
group_171	trpD2~~~trpD_2~~~trpD~~~trpD_1	3.81194e-12
group_171	mrpB~~~mrpB_2~~~mrpB_1	1.11552e-10
group_171	mnhD1_2~~~mrpD~~~mnhD1_1~~~mnhD1_3	1.4733e-11
group_171	group_628	7.7603e-13
group_171	yceI~~~yceI_2	3.09373e-15
group_171	group_830	3.09373e-15
group_171	group_218	4.19668e-10
group_171	group_2396	2.02875e-10
group_171	wbgU~~~galE~~~galE1	8.66103e-17
group_171	group_2238	6.88601e-15
group_171	group_2662	1.24612e-09
group_171	pcp~~~pcp_1~~~pcp_2	3.98735e-12
group_171	trpG_1~~~trpG_3~~~trpG_2~~~pabA	8.70873e-10
group_171	yhfT_1~~~yhfT~~~menE_1~~~menE~~~menE_2~~~yhfT_2	8.70873e-10
group_171	group_2342	2.97436e-10
group_171	trpA~~~trpA_1~~~trpA_2	4.24232e-10
group_171	group_749	6.96066e-09
group_171	group_2269	9.68143e-11
group_171	yfiZ_2	6.12779e-10
group_171	isaB~~~isaB_1~~~isaB_2	2.9934e-11
group_171	sepA_1~~~aur~~~aur_1~~~aur_2	2.9934e-11
group_171	zipA	3.98735e-12
group_171	group_2295	2.43721e-09
group_1711	group_1738	1.26798e-09
group_1711	group_2644	1.57029e-10
group_1711	ykuT_1~~~ykuT	1.69769e-11
group_1711	mvaA_1~~~mvaA~~~mvaA_2	1.27175e-10
group_1738	group_2060	9.33247e-10
group_1738	ykuT~~~ykuT_2	4.41264e-11
group_1738	group_2120	1.26798e-09
group_1738	group_863	2.82918e-09
group_1738	group_234	1.4368e-10
group_1743	group_84	9.61225e-11
group_1769	group_441	1.16484e-14
group_1769	group_2328	1.09915e-09
group_1769	group_531	9.80671e-14
group_1769	ydaG~~~ydaG_1~~~ydaG_2	1.35465e-11
group_1776	yceI~~~yceI_2	1.33515e-09
group_1776	group_830	1.33515e-09
group_1776	wbgU~~~galE~~~galE1	1.85303e-09
group_1776	speH	8.49321e-14
group_1776	sdrM~~~sdrM_3~~~sdrM_1~~~sdrM_2	8.64196e-13
group_1776	sepA~~~sepA_2	8.49321e-14
group_1776	ywtF~~~lytR_2~~~lytR_3	8.49321e-14
group_1776	tst_2~~~tst~~~tst_1~~~tst_3	1.43981e-12
group_1776	xerD_3~~~xerD_2~~~xerD_4~~~xerD_1	3.63169e-13
group_1776	group_2541	3.63169e-13
group_1776	group_283	1.43981e-12
group_1776	skfC	3.63169e-13
group_1776	sigS~~~sigS_2	1.43981e-12
group_1776	group_769	3.63169e-13
group_1776	pbpX_1~~~pbpX_2~~~pbpX_3	3.63169e-13
group_1776	speC~~~speC_2~~~speH~~~speC_1~~~speC_3~~~tst_2~~~speH_1~~~tst_3	3.63169e-13
group_1776	group_663	5.32851e-12
group_1776	group_755	3.63169e-13
group_1776	group_749	5.32851e-12
group_1776	group_773	1.22233e-11
group_1776	lukS~~~hlgC~~~hlgC_1~~~hlgA_2~~~hlgC_2	1.85141e-11
group_1776	tcyC~~~tcyC_2~~~tcyN~~~tcyC_1~~~tcyC_3~~~yxeO	1.43981e-12
group_1776	speC_2~~~speC_1~~~speC~~~speC_3	6.07644e-13
group_1776	nreB~~~nreB_1~~~nreB_2	1.85141e-11
group_1776	group_2269	2.70342e-11
group_1776	yfiZ_2	1.88518e-10
group_1776	isaB~~~isaB_1~~~isaB_2	6.58462e-19
group_1776	lukDv~~~lukDv_1~~~lukDv_2~~~lukDv_3	1.88518e-10
group_1776	lukEv~~~hlgA_1~~~lukEv_2~~~lukEv_3~~~lukEv_1~~~lukE	1.88518e-10
group_1776	sepA_1~~~aur~~~aur_1~~~aur_2	6.58462e-19
group_1776	zipA	4.62975e-18
group_1776	splA~~~splA_2~~~splA_1~~~splB	3.29285e-09
group_1776	splC~~~splB~~~splB_3~~~splB_1~~~splB_2~~~splC_2~~~splC_1~~~splB_4	8.54753e-11
group_1776	group_2346	6.73866e-14
group_1776	group_568	9.03589e-11
group_1776	group_564	4.53878e-09
group_1789	hlgB~~~lukF~~~hlgB_2~~~hlgB_1	2.28979e-10
group_1789	mrpA~~~mrpA_1~~~mrpA_2~~~mnhA1_2~~~mnhA1_1	2.28979e-10
group_1789	group_526	2.28979e-10
group_1789	group_593	7.60859e-10
group_1789	murJ_1~~~murJ_2~~~murJ	2.28979e-10
group_1789	trpC~~~trpC_1~~~trpC_2	2.28979e-10
group_1789	trpD2~~~trpD_2~~~trpD~~~trpD_1	7.60859e-10
group_1789	mrpB~~~mrpB_2~~~mrpB_1	7.60859e-10
group_1789	mnhD1_2~~~mrpD~~~mnhD1_1~~~mnhD1_3	2.38802e-09
group_1789	yceI~~~yceI_2	5.58151e-14
group_1789	group_830	5.58151e-14
group_1789	wbgU~~~galE~~~galE1	1.27384e-13
group_1789	group_2238	2.1784e-09
group_1789	group_2539	3.14959e-11
group_1789	group_670	4.10085e-10
group_1789	speH	2.4094e-15
group_1789	splE_1~~~splE_2~~~splF~~~splD_2~~~splE~~~splF_1~~~splD~~~splF_2	6.3622e-09
group_1789	sdrM~~~sdrM_3~~~sdrM_1~~~sdrM_2	3.82705e-18
group_1789	sepA~~~sepA_2	1.90402e-19
group_1789	ywtF~~~lytR_2~~~lytR_3	1.90402e-19
group_1789	tst_2~~~tst~~~tst_1~~~tst_3	1.2722e-17
group_1789	xerD_3~~~xerD_2~~~xerD_4~~~xerD_1	1.67418e-18
group_1789	group_2541	1.67418e-18
group_1789	group_283	1.2722e-17
group_1789	skfC	1.67418e-18
group_1789	sigS~~~sigS_2	1.2722e-17
group_1789	group_769	1.67418e-18
group_1789	pbpX_1~~~pbpX_2~~~pbpX_3	1.67418e-18
group_1789	group_737	7.2559e-19
group_1789	speC~~~speC_2~~~speH~~~speC_1~~~speC_3~~~tst_2~~~speH_1~~~tst_3	1.67418e-18
group_1789	group_663	8.52753e-17
group_1789	group_755	1.27161e-14
group_1789	group_749	8.52753e-17
group_1789	group_773	1.8881e-16
group_1789	lukS~~~hlgC~~~hlgC_1~~~hlgA_2~~~hlgC_2	5.12127e-16
group_1789	tcyC~~~tcyC_2~~~tcyN~~~tcyC_1~~~tcyC_3~~~yxeO	1.2722e-17
group_1789	speC_2~~~speC_1~~~speC~~~speC_3	5.60206e-18
group_1789	nreB~~~nreB_1~~~nreB_2	5.12127e-16
group_1789	group_2269	1.2878e-15
group_1789	yfiZ_2	1.392e-14
group_1789	lukDv~~~lukDv_1~~~lukDv_2~~~lukDv_3	1.392e-14
group_1789	lukEv~~~hlgA_1~~~lukEv_2~~~lukEv_3~~~lukEv_1~~~lukE	1.392e-14
group_1789	yezG_1~~~yezG_8~~~yezG_2~~~yezG_3~~~yezG_7~~~yezG_6~~~yezG_4~~~yezG_5~~~yezG~~~yezG_9	1.82364e-10
group_1789	splA~~~splA_2~~~splA_1~~~splB	5.62714e-13
group_1789	group_437	4.14968e-12
group_1789	group_2569	4.14968e-12
group_1789	splC~~~splB~~~splB_3~~~splB_1~~~splB_2~~~splC_2~~~splC_1~~~splB_4	6.52696e-15
group_1789	group_2519	1.59225e-10
group_1789	scn_2~~~scn_1~~~scn_3	4.14968e-12
group_1789	group_2346	7.47217e-12
group_1789	tipA~~~mta~~~mta_1	3.97112e-09
group_1789	speH_2~~~speC_3	1.41957e-09
group_1789	group_564	1.75948e-09
group_1789	group_665	4.75412e-09
group_1803	tyrB~~~aspC~~~dapL	3.33778e-09
group_1803	yfhA~~~yfhA_1	1.21287e-10
group_1803	hlgB~~~lukF~~~hlgB_2~~~hlgB_1	2.6924e-13
group_1803	mrpA~~~mrpA_1~~~mrpA_2~~~mnhA1_2~~~mnhA1_1	2.6924e-13
group_1803	group_526	2.6924e-13
group_1803	group_593	1.14433e-12
group_1803	murJ_1~~~murJ_2~~~murJ	2.6924e-13
group_1803	trpC~~~trpC_1~~~trpC_2	2.6924e-13
group_1803	trpD2~~~trpD_2~~~trpD~~~trpD_1	1.14433e-12
group_1803	mrpB~~~mrpB_2~~~mrpB_1	1.14433e-12
group_1803	mnhD1_2~~~mrpD~~~mnhD1_1~~~mnhD1_3	4.41153e-12
group_1803	group_628	1.57029e-10
group_1803	relJ	1.23494e-09
group_1803	group_2238	1.5974e-12
group_1803	group_2662	5.67623e-12
group_1803	sdrM~~~sdrM_3~~~sdrM_1~~~sdrM_2	4.52785e-10
group_1803	sepA~~~sepA_2	1.23494e-09
group_1803	ywtF~~~lytR_2~~~lytR_3	1.23494e-09
group_1803	tst_2~~~tst~~~tst_1~~~tst_3	7.91965e-09
group_1803	xerD_3~~~xerD_2~~~xerD_4~~~xerD_1	3.20123e-09
group_1803	group_2541	3.20123e-09
group_1803	group_283	7.91965e-09
group_1803	skfC	3.20123e-09
group_1803	sigS~~~sigS_2	7.91965e-09
group_1803	group_769	3.20123e-09
group_1803	pbpX_1~~~pbpX_2~~~pbpX_3	3.20123e-09
group_1803	group_737	1.16089e-09
group_1803	speC~~~speC_2~~~speH~~~speC_1~~~speC_3~~~tst_2~~~speH_1~~~tst_3	3.20123e-09
group_1803	tcyC~~~tcyC_2~~~tcyN~~~tcyC_1~~~tcyC_3~~~yxeO	7.91965e-09
group_1803	speC_2~~~speC_1~~~speC~~~speC_3	2.93513e-09
group_1815	group_2412	4.86254e-10
group_1815	lpl2_4~~~lpl2_1~~~lpl2_6~~~lpl2_7~~~lpl2_2~~~lpl2_5~~~lpl2_3~~~lpl2_10~~~lpl2_11~~~lpl2_8	4.75399e-09
group_1815	group_530	1.67418e-18
group_1834	group_84	4.05725e-10
group_1834	group_2388	7.44004e-10
group_1837	group_530	1.92673e-15
group_1837	lpl2_7	3.20123e-09
group_1839	opuD_1~~~opuD_3~~~betL_2~~~opuD_2~~~betL~~~opuD_4	2.08298e-09
group_1839	yoeB	6.14235e-09
group_1839	ktrB_2~~~ktrB_3~~~ktrB_1~~~ktrB	6.45952e-10
group_1839	tyrB~~~aspC~~~dapL	8.18391e-13
group_1839	yydJ~~~yydJ_2~~~yydJ_1	3.64493e-12
group_1839	yydI_2~~~yydI~~~yydI_1	5.24491e-11
group_1839	yceI~~~yceI_2	2.41646e-13
group_1839	group_830	2.41646e-13
group_1839	group_218	4.59957e-09
group_1839	group_2238	6.37309e-09
group_1839	pcp~~~pcp_1~~~pcp_2	7.10601e-09
group_1839	speH	3.08477e-10
group_1839	group_755	7.98135e-10
group_1839	group_773	3.11022e-11
group_1839	splA~~~splA_2~~~splA_1~~~splB	3.21581e-09
group_1841	group_441	2.65736e-09
group_1841	ydaG~~~ydaG_1~~~ydaG_2	3.88858e-12
group_1845	opuD_1~~~opuD_3~~~betL_2~~~opuD_2~~~betL~~~opuD_4	3.08186e-09
group_1845	trpF~~~trpF_1~~~trpF_2	1.14433e-12
group_1845	ssuB~~~ytrB_2~~~znuC_2~~~drrA~~~natA_3~~~fbpC2	5.12239e-11
group_1845	mnhD1_2~~~mrpD~~~mnhD1_1~~~mnhD1_3	3.4904e-09
group_1845	group_959	1.51427e-10
group_1845	hlb_2~~~hlb_1~~~hlb_3	6.22058e-09
group_1845	group_2264	3.20123e-09
group_1845	ykoD_2~~~ecfA3~~~ecfA1_1~~~ykoD_1~~~ecfA1_2~~~ykoD_3	4.38075e-10
group_1845	ykoC_2~~~ykoC_1~~~ykoC~~~ecfT_1~~~ecfT_2	4.38075e-10
group_1845	trpG_1~~~trpG_3~~~trpG_2~~~pabA	4.7213e-11
group_1845	group_2276	4.38075e-10
group_1845	yhfT_1~~~yhfT~~~menE_1~~~menE~~~menE_2~~~yhfT_2	4.7213e-11
group_1852	group_1962	4.2303e-10
group_1852	ptsG_1~~~ptsG_3~~~glcB_1~~~ptsG_2~~~bglF	2.78324e-09
group_188	group_726	7.63714e-10
group_188	narX	1.58159e-17
group_188	group_333	9.85289e-16
group_188	group_1908	1.31543e-25
group_188	group_920	1.19328e-16
group_188	nirC	1.19328e-16
group_188	mleS_2~~~mleS~~~mleS_1	1.1874e-20
group_188	group_732	1.55892e-09
group_188	group_2241	5.29122e-12
group_188	nasE~~~nasF~~~sumT	5.64833e-09
group_188	tcyN~~~tcyC_1~~~tcyC_2~~~tcyC_3	3.68615e-10
group_188	group_1904	9.03589e-11
group_188	group_331	3.68615e-10
group_188	yhfT~~~menE_2~~~yhfT_2~~~yhfT_1	1.05131e-10
group_1882	group_441	4.94989e-14
group_1882	group_531	3.64634e-10
group_1882	ydaG~~~ydaG_1~~~ydaG_2	5.72681e-10
group_1882	group_241	5.72681e-10
group_1900	group_2644	1.05291e-09
group_1900	ykuT_1~~~ykuT	3.23031e-12
group_1904	tyrB~~~aspC~~~dapL	1.33325e-09
group_1904	yydJ~~~yydJ_2~~~yydJ_1	4.06734e-09
group_1904	hlgB~~~lukF~~~hlgB_2~~~hlgB_1	1.0729e-11
group_1904	mrpA~~~mrpA_1~~~mrpA_2~~~mnhA1_2~~~mnhA1_1	1.0729e-11
group_1904	group_526	1.0729e-11
group_1904	group_593	1.16169e-12
group_1904	murJ_1~~~murJ_2~~~murJ	2.64401e-13
group_1904	trpC~~~trpC_1~~~trpC_2	2.64401e-13
group_1904	trpD2~~~trpD_2~~~trpD~~~trpD_1	1.16169e-12
group_1904	mrpB~~~mrpB_2~~~mrpB_1	3.94795e-11
group_1904	mnhD1_2~~~mrpD~~~mnhD1_1~~~mnhD1_3	4.69628e-12
group_1904	group_628	3.85772e-09
group_1904	wbgU~~~galE~~~galE1	1.85303e-09
group_1904	group_2539	6.80611e-09
group_1904	group_670	4.92346e-13
group_1904	group_2264	2.9286e-10
group_1904	ykoD_2~~~ecfA3~~~ecfA1_1~~~ykoD_1~~~ecfA1_2~~~ykoD_3	4.17069e-11
group_1904	ykoC_2~~~ykoC_1~~~ykoC~~~ecfT_1~~~ecfT_2	4.17069e-11
group_1904	group_2276	4.17069e-11
group_1904	speH	1.38357e-17
group_1904	splE_1~~~splE_2~~~splF~~~splD_2~~~splE~~~splF_1~~~splD~~~splF_2	2.9286e-10
group_1904	sdrM~~~sdrM_3~~~sdrM_1~~~sdrM_2	6.13977e-21
group_1904	sepA~~~sepA_2	1.37064e-22
group_1904	ywtF~~~lytR_2~~~lytR_3	1.37064e-22
group_1904	tst_2~~~tst~~~tst_1~~~tst_3	4.54764e-23
group_1904	xerD_3~~~xerD_2~~~xerD_4~~~xerD_1	2.10396e-21
group_1904	group_2541	2.10396e-21
group_1904	group_283	2.45233e-20
group_1904	skfC	2.10396e-21
group_1904	sigS~~~sigS_2	2.45233e-20
group_1904	group_769	2.10396e-21
group_1904	pbpX_1~~~pbpX_2~~~pbpX_3	2.10396e-21
group_1904	group_737	5.32851e-12
group_1904	speC~~~speC_2~~~speH~~~speC_1~~~speC_3~~~tst_2~~~speH_1~~~tst_3	2.10396e-21
group_1904	group_663	7.11297e-22
group_1904	group_755	9.20582e-17
group_1904	group_773	2.10396e-21
group_1904	lukS~~~hlgC~~~hlgC_1~~~hlgA_2~~~hlgC_2	1.84263e-18
group_1904	tcyC~~~tcyC_2~~~tcyN~~~tcyC_1~~~tcyC_3~~~yxeO	2.45233e-20
group_1904	speC_2~~~speC_1~~~speC~~~speC_3	1.84263e-18
group_1904	nreB~~~nreB_1~~~nreB_2	8.44657e-21
group_1904	group_2269	4.62975e-18
group_1904	yfiZ_2	6.58462e-19
group_1904	isaB~~~isaB_1~~~isaB_2	7.77548e-17
group_1904	lukDv~~~lukDv_1~~~lukDv_2~~~lukDv_3	6.58462e-19
group_1904	lukEv~~~hlgA_1~~~lukEv_2~~~lukEv_3~~~lukEv_1~~~lukE	6.58462e-19
group_1904	sepA_1~~~aur~~~aur_1~~~aur_2	7.77548e-17
group_1904	zipA	4.62975e-18
group_1904	splA~~~splA_2~~~splA_1~~~splB	5.48272e-15
group_1904	group_437	4.18635e-14
group_1904	group_2569	4.18635e-14
group_1904	splC~~~splB~~~splB_3~~~splB_1~~~splB_2~~~splC_2~~~splC_1~~~splB_4	2.88126e-17
group_1904	group_2519	6.73866e-14
group_1904	scn_2~~~scn_1~~~scn_3	4.18635e-14
group_1904	tipA~~~mta~~~mta_1	6.96493e-11
group_1904	nirC~~~nirC_2	1.00022e-11
group_1904	traP	1.00022e-11
group_1904	group_2600	2.01294e-10
group_1904	rnhA~~~rnhA_2	1.00022e-11
group_1904	speH_2~~~speC_3	9.15657e-13
group_1904	group_568	9.03589e-11
group_1904	group_812	1.48673e-09
group_1908	relJ	5.57954e-10
group_1908	group_2067	3.0739e-11
group_1908	group_959	1.30297e-12
group_1908	ykoD_2~~~ecfA3~~~ecfA1_1~~~ykoD_1~~~ecfA1_2~~~ykoD_3	7.95266e-09
